gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2620090342	StillImage	image/jpeg	https://static.inaturalist.org/photos/17483875/original.jpg?1525562228	https://www.inaturalist.org/photos/17483875					2018-05-05T22:28:23Z	griff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	griff
2620088975	StillImage	image/jpeg	https://static.inaturalist.org/photos/71006488/original.jpg?1588538945	https://www.inaturalist.org/photos/71006488					2020-05-03T15:26:27Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620088937	StillImage	image/jpeg	https://static.inaturalist.org/photos/70979979/original.jpg?1588532682	https://www.inaturalist.org/photos/70979979					2020-05-03T14:03:56Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620085792	StillImage	image/jpeg	https://static.inaturalist.org/photos/71493049/original.jpeg?1588790583	https://www.inaturalist.org/photos/71493049					2020-05-06T11:36:36Z	brantleesr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brantleesr
2620084883	StillImage	image/jpeg	https://static.inaturalist.org/photos/70982806/original.jpg?1588533334	https://www.inaturalist.org/photos/70982806					2020-05-03T14:13:00Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620074524	StillImage	image/jpeg	https://static.inaturalist.org/photos/51997027/original.jpeg?1569066932	https://www.inaturalist.org/photos/51997027					2019-09-20T23:35:42Z	pwinn47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pwinn47
2620074524	StillImage	image/jpeg	https://static.inaturalist.org/photos/51996994/original.jpeg?1569066898	https://www.inaturalist.org/photos/51996994					2019-09-20T11:26:00Z	pwinn47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pwinn47
2620074524	StillImage	image/jpeg	https://static.inaturalist.org/photos/51997002/original.jpeg?1569066909	https://www.inaturalist.org/photos/51997002					2019-09-20T23:29:02Z	pwinn47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pwinn47
2620074524	StillImage	image/jpeg	https://static.inaturalist.org/photos/51997015/original.jpeg?1569066920	https://www.inaturalist.org/photos/51997015					2019-09-20T23:29:14Z	pwinn47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pwinn47
2620064842	StillImage	image/jpeg	https://static.inaturalist.org/photos/70982638/original.jpg?1588533289	https://www.inaturalist.org/photos/70982638					2020-05-03T14:11:44Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620064225	StillImage	image/jpeg	https://static.inaturalist.org/photos/71205866/original.jpg?1588626693	https://www.inaturalist.org/photos/71205866					2020-05-04T07:36:34Z	jugbayjs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jugbayjs
2620058672	StillImage	image/jpeg	https://static.inaturalist.org/photos/70997145/original.jpg?1588536786	https://www.inaturalist.org/photos/70997145					2020-05-03T15:07:09Z	rtm003		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rtm003
2620058672	StillImage	image/jpeg	https://static.inaturalist.org/photos/70997124/original.jpg?1588536781	https://www.inaturalist.org/photos/70997124					2020-05-03T15:07:09Z	rtm003		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rtm003
2620051955	StillImage	image/jpeg	https://static.inaturalist.org/photos/70974581/original.jpg?1588531482	https://www.inaturalist.org/photos/70974581					2020-05-03T13:43:50Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620048002	StillImage	image/jpeg	https://static.inaturalist.org/photos/70526083/original.jpeg?1588346986	https://www.inaturalist.org/photos/70526083					2020-05-01T15:25:05Z	Kelly Roth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kelly Roth
2620047053	StillImage	image/jpeg	https://static.inaturalist.org/photos/70519427/original.jpg?1588344551	https://www.inaturalist.org/photos/70519427					2020-05-01T09:48:37Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620039986	StillImage	image/jpeg	https://static.inaturalist.org/photos/70727188/original.jpg?1588440123	https://www.inaturalist.org/photos/70727188					2020-05-02T12:12:41Z	clara-c		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	clara-c
2620031315	StillImage	image/jpeg	https://static.inaturalist.org/photos/70822722/original.jpg?1588467473	https://www.inaturalist.org/photos/70822722					2020-05-02T19:54:13Z	Bonnie Semmling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bonnie Semmling
2620031315	StillImage	image/jpeg	https://static.inaturalist.org/photos/70822739/original.jpg?1588467478	https://www.inaturalist.org/photos/70822739					2020-05-02T19:54:13Z	Bonnie Semmling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bonnie Semmling
2620031315	StillImage	image/jpeg	https://static.inaturalist.org/photos/70822704/original.jpg?1588467464	https://www.inaturalist.org/photos/70822704					2020-05-02T19:54:13Z	Bonnie Semmling		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bonnie Semmling
2620012254	StillImage	image/jpeg	https://static.inaturalist.org/photos/70603340/original.jpg?1588375409	https://www.inaturalist.org/photos/70603340					2020-05-01T18:20:21Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620010731	StillImage	image/jpeg	https://static.inaturalist.org/photos/71660399/original.jpg?1588880735	https://www.inaturalist.org/photos/71660399					2020-05-07T19:40:25Z	gnet16		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gnet16
2620007421	StillImage	image/jpeg	https://static.inaturalist.org/photos/40488318/original.jpeg?1559269984	https://www.inaturalist.org/photos/40488318					2019-05-30T09:18:06Z	Camden Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Camden Davis
2620006186	StillImage	image/jpeg	https://static.inaturalist.org/photos/70609672/original.jpg?1588378043	https://www.inaturalist.org/photos/70609672					2020-05-01T18:21:10Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2620005375	StillImage	image/jpeg	https://static.inaturalist.org/photos/36699301/original.jpg?1556480240	https://www.inaturalist.org/photos/36699301					2019-04-28T19:18:01Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2620005375	StillImage	image/jpeg	https://static.inaturalist.org/photos/36699339/original.jpg?1556480246	https://www.inaturalist.org/photos/36699339					2019-04-28T19:18:01Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2620000093	StillImage	image/jpeg	https://static.inaturalist.org/photos/70570853/original.jpg?1588363077	https://www.inaturalist.org/photos/70570853					2020-05-01T14:55:52Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619998709	StillImage	image/jpeg	https://static.inaturalist.org/photos/71511785/original.jpeg?1588798025	https://www.inaturalist.org/photos/71511785					2020-05-02T16:07:34Z	moondevg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moondevg
2619992814	StillImage	image/jpeg	https://static.inaturalist.org/photos/70583724/original.jpeg?1588367800	https://www.inaturalist.org/photos/70583724					2020-05-01T17:15:43Z	sailingsharon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sailingsharon
2619991874	StillImage	image/jpeg	https://static.inaturalist.org/photos/71028284/original.jpeg?1588544224	https://www.inaturalist.org/photos/71028284					2020-05-03T17:11:33Z	Jessica Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessica Wilson
2619991812	StillImage	image/jpeg	https://static.inaturalist.org/photos/70988406/original.jpg?1588534739	https://www.inaturalist.org/photos/70988406					2020-05-03T14:38:36Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619969296	StillImage	image/jpeg	https://static.inaturalist.org/photos/71506125/original.jpg?1588795672	https://www.inaturalist.org/photos/71506125					2020-05-06T15:04:00Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619969054	StillImage	image/jpeg	https://static.inaturalist.org/photos/71252548/original.jpeg?1588647703	https://www.inaturalist.org/photos/71252548					2020-05-04T16:36:53Z	Paweł Pieluszyński		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paweł Pieluszyński
2619967898	StillImage	image/jpeg	https://static.inaturalist.org/photos/71172163/original.jpeg?1588614229	https://www.inaturalist.org/photos/71172163					2020-05-04T17:43:13Z	fourjemz777		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fourjemz777
2619964691	StillImage	image/jpeg	https://static.inaturalist.org/photos/71081830/original.jpg?1588562394	https://www.inaturalist.org/photos/71081830					2020-04-17T08:12:54Z	maysporter		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	maysporter
2619963789	StillImage	image/jpeg	https://static.inaturalist.org/photos/71496099/original.jpg?1588791746	https://www.inaturalist.org/photos/71496099					2020-05-06T11:47:24Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619961910	StillImage	image/jpeg	https://static.inaturalist.org/photos/71498265/original.jpg?1588792562	https://www.inaturalist.org/photos/71498265					2020-05-06T12:07:48Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619959864	StillImage	image/jpeg	https://static.inaturalist.org/photos/70974643/original.jpg?1588531497	https://www.inaturalist.org/photos/70974643					2020-05-03T13:44:06Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619953365	StillImage	image/jpeg	https://static.inaturalist.org/photos/40582027/original.jpeg?1559355521	https://www.inaturalist.org/photos/40582027					2019-05-31T17:01:14Z	Camden Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Camden Davis
2619952622	StillImage	image/jpeg	https://static.inaturalist.org/photos/71215117/original.jpg?1588630734	https://www.inaturalist.org/photos/71215117					2020-05-04T15:30:12Z	axicus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	axicus
2619952622	StillImage	image/jpeg	https://static.inaturalist.org/photos/71215104/original.jpg?1588630727	https://www.inaturalist.org/photos/71215104					2020-05-04T15:30:12Z	axicus		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	axicus
2619948060	StillImage	image/jpeg	https://static.inaturalist.org/photos/70609440/original.jpg?1588377955	https://www.inaturalist.org/photos/70609440					2020-05-01T18:20:38Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619936578	StillImage	image/jpeg	https://static.inaturalist.org/photos/65934062/original.jpg?1586206929	https://www.inaturalist.org/photos/65934062					2020-04-06T15:52:11Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619932144	StillImage	image/jpeg	https://static.inaturalist.org/photos/70557210/original.jpg?1588358412	https://www.inaturalist.org/photos/70557210					2020-05-01T13:37:28Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619919446	StillImage	image/jpeg	https://static.inaturalist.org/photos/44135262/original.jpeg?1562447196	https://www.inaturalist.org/photos/44135262					2019-07-05T11:42:15Z	Camden Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Camden Davis
2619919411	StillImage	image/jpeg	https://static.inaturalist.org/photos/40492262/original.jpeg?1559273465	https://www.inaturalist.org/photos/40492262					2019-05-30T09:57:21Z	Camden Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Camden Davis
2619898221	StillImage	image/jpeg	https://static.inaturalist.org/photos/71005012/original.jpeg?1588538603	https://www.inaturalist.org/photos/71005012					2020-05-03T16:23:07Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
2619898221	StillImage	image/jpeg	https://static.inaturalist.org/photos/71004986/original.jpeg?1588538598	https://www.inaturalist.org/photos/71004986					2020-05-03T16:23:11Z	hb2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hb2000
2619894576	StillImage	image/jpeg	https://static.inaturalist.org/photos/68149830/original.jpg?1587607158	https://www.inaturalist.org/photos/68149830					2020-04-22T20:49:10Z	gmstl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gmstl
2619894576	StillImage	image/jpeg	https://static.inaturalist.org/photos/68149814/original.jpg?1587607150	https://www.inaturalist.org/photos/68149814					2020-04-22T20:49:10Z	gmstl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gmstl
2619893349	StillImage	image/jpeg	https://static.inaturalist.org/photos/35218642/original.jpg?1555710643	https://www.inaturalist.org/photos/35218642					2019-04-19T17:32:40Z	c_gander_18		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	c_gander_18
2619892883	StillImage	image/jpeg	https://static.inaturalist.org/photos/70976476/original.jpg?1588531895	https://www.inaturalist.org/photos/70976476					2020-05-03T13:49:50Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2619883985	StillImage	image/jpeg	https://static.inaturalist.org/photos/70547228/original.jpg?1588354760	https://www.inaturalist.org/photos/70547228					2020-05-01T17:38:25Z	jwetal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jwetal
2619876402	StillImage	image/jpeg	https://static.inaturalist.org/photos/40492317/original.jpeg?1559273513	https://www.inaturalist.org/photos/40492317					2019-05-30T09:58:41Z	Camden Davis		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Camden Davis
2619872996	StillImage	image/jpeg	https://static.inaturalist.org/photos/70571084/original.jpg?1588363155	https://www.inaturalist.org/photos/70571084					2020-05-01T14:56:17Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2611429623	StillImage	image/jpeg	https://static.inaturalist.org/photos/70347986/original.jpg?1588257754	https://www.inaturalist.org/photos/70347986					2020-04-29T19:53:26Z	Matthew Hammond		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Hammond
2611429623	StillImage	image/jpeg	https://static.inaturalist.org/photos/70347968/original.jpg?1588257747	https://www.inaturalist.org/photos/70347968					2020-04-29T19:53:29Z	Matthew Hammond		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Hammond
2611366438	StillImage	image/jpeg	https://static.inaturalist.org/photos/70420316/original.jpg?1588285506	https://www.inaturalist.org/photos/70420316					2020-04-30T11:09:28Z	Laura Gaudette		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Laura Gaudette
2611340380	StillImage	image/jpeg	https://static.inaturalist.org/photos/69887822/original.jpg?1588046522	https://www.inaturalist.org/photos/69887822					2020-04-27T15:11:09Z	Billy Womble		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Billy Womble
2611339306	StillImage	image/jpeg	https://static.inaturalist.org/photos/70083880/original.jpeg?1588122287	https://www.inaturalist.org/photos/70083880					2020-04-27T19:07:41Z	Max Breeding		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Max Breeding
2611312919	StillImage	image/jpeg	https://static.inaturalist.org/photos/70054031/original.jpg?1588112613	https://www.inaturalist.org/photos/70054031					2020-04-28T10:58:57Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2611297789	StillImage	image/jpeg	https://static.inaturalist.org/photos/70003236/original.jpeg?1588097149	https://www.inaturalist.org/photos/70003236					2020-04-28T14:04:58Z	njnltrapp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	njnltrapp
2611287822	StillImage	image/jpeg	https://static.inaturalist.org/photos/69170821/original.jpg?1587905471	https://www.inaturalist.org/photos/69170821					2020-04-26T12:51:05Z	timbetz89		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timbetz89
2611286602	StillImage	image/jpeg	https://static.inaturalist.org/photos/70377884/original.jpg?1588269550	https://www.inaturalist.org/photos/70377884					2020-04-30T12:58:39Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2611283092	StillImage	image/jpeg	https://static.inaturalist.org/photos/70406064/original.jpg?1588280148	https://www.inaturalist.org/photos/70406064					2020-04-29T21:01:50Z	Hans Holbrook		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hans Holbrook
2611255685	StillImage	image/jpeg	https://static.inaturalist.org/photos/69810020/original.jpg?1588031418	https://www.inaturalist.org/photos/69810020					2015-07-05T09:06:32Z	Logan Crees		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Logan Crees
2611228822	StillImage	image/jpeg	https://static.inaturalist.org/photos/70001528/original.jpg?1588096622	https://www.inaturalist.org/photos/70001528					2020-04-28T10:58:27Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2611226171	StillImage	image/jpeg	https://static.inaturalist.org/photos/69597652/original.jpeg?1587994549	https://www.inaturalist.org/photos/69597652					2020-04-27T13:35:09Z	lotempiok		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lotempiok
2611203453	StillImage	image/jpeg	https://static.inaturalist.org/photos/70294456/original.jpg?1588218093	https://www.inaturalist.org/photos/70294456					2020-04-29T23:06:08Z	Robert Webster		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Robert Webster
2611203453	StillImage	image/jpeg	https://static.inaturalist.org/photos/70294469/original.jpg?1588218099	https://www.inaturalist.org/photos/70294469					2020-04-29T23:06:37Z	Robert Webster		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Robert Webster
2611203453	StillImage	image/jpeg	https://static.inaturalist.org/photos/70294482/original.jpg?1588218104	https://www.inaturalist.org/photos/70294482					2020-04-29T23:06:49Z	Robert Webster		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Robert Webster
2611198370	StillImage	image/jpeg	https://static.inaturalist.org/photos/69828014/original.jpg?1588034563	https://www.inaturalist.org/photos/69828014					2020-04-26T21:40:28Z	timtakestime		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timtakestime
2611197524	StillImage	image/jpeg	https://static.inaturalist.org/photos/69736250/original.jpg?1588018975	https://www.inaturalist.org/photos/69736250					2020-04-23T18:05:53Z	a_novar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	a_novar
2611186589	StillImage	image/jpeg	https://static.inaturalist.org/photos/69989382/original.jpeg?1588092984	https://www.inaturalist.org/photos/69989382					2020-04-28T12:53:30Z	njnltrapp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	njnltrapp
2611147481	StillImage	image/jpeg	https://static.inaturalist.org/photos/69804686/original.jpg?1588030558	https://www.inaturalist.org/photos/69804686					2020-04-27T23:30:08Z	naturelytle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturelytle
2611144368	StillImage	image/jpeg	https://static.inaturalist.org/photos/70056533/original.jpg?1588113390	https://www.inaturalist.org/photos/70056533					2020-04-28T17:10:17Z	Anna Bennett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anna Bennett
2611130483	StillImage	image/jpeg	https://static.inaturalist.org/photos/69496547/original.jpeg?1587957081	https://www.inaturalist.org/photos/69496547					2020-04-26T17:16:33Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2611117820	StillImage	image/jpeg	https://static.inaturalist.org/photos/69949349/original.jpg?1588079522	https://www.inaturalist.org/photos/69949349					2020-04-24T22:35:26Z	Koaw Nature		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Koaw Nature
2611117820	StillImage	image/jpeg	https://static.inaturalist.org/photos/69949334/original.jpg?1588079517	https://www.inaturalist.org/photos/69949334					2020-04-24T22:36:17Z	Koaw Nature		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Koaw Nature
2611117820	StillImage	image/jpeg	https://static.inaturalist.org/photos/69949320/original.jpg?1588079510	https://www.inaturalist.org/photos/69949320					2020-04-24T22:38:32Z	Koaw Nature		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Koaw Nature
2611111697	StillImage	image/jpeg	https://static.inaturalist.org/photos/69511361/original.jpeg?1587960478	https://www.inaturalist.org/photos/69511361					2020-04-26T18:03:16Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2611110362	StillImage	image/jpeg	https://static.inaturalist.org/photos/70031083/original.jpeg?1588105448	https://www.inaturalist.org/photos/70031083					2020-04-28T20:23:29Z	titaniumsalute04		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	titaniumsalute04
2611103515	StillImage	image/jpeg	https://static.inaturalist.org/photos/69443127/original.jpg?1587947138	https://www.inaturalist.org/photos/69443127					2020-04-26T18:15:14Z	arcana78		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arcana78
2611094784	StillImage	image/jpeg	https://static.inaturalist.org/photos/68470843/original.jpeg?1587751982	https://www.inaturalist.org/photos/68470843					2020-04-24T12:55:05Z	bonnie.eamick@gmail.com		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnie.eamick@gmail.com
2611080080	StillImage	image/jpeg	https://static.inaturalist.org/photos/69896795/original.jpg?1588048986	https://www.inaturalist.org/photos/69896795					2020-04-27T15:30:47Z	Billy Womble		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Billy Womble
2611033207	StillImage	image/jpeg	https://static.inaturalist.org/photos/70419980/original.jpg?1588285417	https://www.inaturalist.org/photos/70419980					2020-04-30T11:08:05Z	Laura Gaudette		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Laura Gaudette
2611030293	StillImage	image/jpeg	https://static.inaturalist.org/photos/69387592/original.jpg?1587938458	https://www.inaturalist.org/photos/69387592					2020-04-26T16:25:03Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2610990995	StillImage	image/jpeg	https://static.inaturalist.org/photos/68459489/original.jpg?1587749838	https://www.inaturalist.org/photos/68459489					2020-04-24T17:23:50Z	Julie Hall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julie Hall
2610990995	StillImage	image/jpeg	https://static.inaturalist.org/photos/68459432/original.jpg?1587749829	https://www.inaturalist.org/photos/68459432					2020-04-24T17:23:50Z	Julie Hall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julie Hall
2610982024	StillImage	image/jpeg	https://static.inaturalist.org/photos/68919273/original.jpeg?1587846516	https://www.inaturalist.org/photos/68919273					2020-04-25T10:22:22Z	Penny Firth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Penny Firth
2610972902	StillImage	image/jpeg	https://static.inaturalist.org/photos/68483747/original.jpg?1587754140	https://www.inaturalist.org/photos/68483747					2020-04-24T17:18:29Z	timbetz89		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	timbetz89
2609341787	StillImage	image/jpeg	https://static.inaturalist.org/photos/67500745/original.jpeg?1587244041	https://www.inaturalist.org/photos/67500745					2020-04-18T21:06:51Z	bigdeale		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bigdeale
2609335472	StillImage	image/jpeg	https://static.inaturalist.org/photos/68244277/original.jpeg?1587667507	https://www.inaturalist.org/photos/68244277					2020-04-23T18:43:52Z	esnead_12		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	esnead_12
2609309654	StillImage	image/jpeg	https://static.inaturalist.org/photos/68095601/original.jpg?1587585524	https://www.inaturalist.org/photos/68095601					2020-04-22T14:55:53Z	ereed10		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ereed10
2609309654	StillImage	image/jpeg	https://static.inaturalist.org/photos/68095664/original.jpg?1587585545	https://www.inaturalist.org/photos/68095664					2020-04-22T14:55:53Z	ereed10		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ereed10
2609309654	StillImage	image/jpeg	https://static.inaturalist.org/photos/68095631/original.jpg?1587585534	https://www.inaturalist.org/photos/68095631					2020-04-22T14:55:53Z	ereed10		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ereed10
2609306376	StillImage	image/jpeg	https://static.inaturalist.org/photos/67959864/original.jpg?1587507129	https://www.inaturalist.org/photos/67959864					2020-04-21T21:59:33Z	natsav3		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natsav3
2609293081	StillImage	image/jpeg	https://static.inaturalist.org/photos/67978363/original.jpeg?1587515161	https://www.inaturalist.org/photos/67978363					2020-04-21T20:24:49Z	mbelitz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	mbelitz
2609289080	StillImage	image/jpeg	https://static.inaturalist.org/photos/68131007/original.jpeg?1587598534	https://www.inaturalist.org/photos/68131007					2020-04-21T20:03:06Z	bmbecker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bmbecker
2609270807	StillImage	image/jpeg	https://static.inaturalist.org/photos/68157688/original.jpg?1587612102	https://www.inaturalist.org/photos/68157688					2020-04-22T22:21:07Z	atlasbeetle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atlasbeetle
2609247184	StillImage	image/jpeg	https://static.inaturalist.org/photos/67990410/original.jpg?1587521671	https://www.inaturalist.org/photos/67990410					2020-04-21T18:06:06Z	keithschario		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	keithschario
2609247184	StillImage	image/jpeg	https://static.inaturalist.org/photos/67990397/original.jpg?1587521663	https://www.inaturalist.org/photos/67990397					2020-04-21T18:06:06Z	keithschario		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	keithschario
2609247184	StillImage	image/jpeg	https://static.inaturalist.org/photos/67990422/original.jpg?1587521679	https://www.inaturalist.org/photos/67990422					2020-04-21T18:06:06Z	keithschario		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	keithschario
2609243496	StillImage	image/jpeg	https://static.inaturalist.org/photos/68231470/original.jpeg?1587662538	https://www.inaturalist.org/photos/68231470					2020-04-23T13:18:27Z	Hamilton Turner		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Hamilton Turner
2609243496	StillImage	image/jpeg	https://static.inaturalist.org/photos/68231451/original.jpeg?1587662531	https://www.inaturalist.org/photos/68231451					2020-04-23T13:18:06Z	Hamilton Turner		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Hamilton Turner
2609238532	StillImage	image/jpeg	https://static.inaturalist.org/photos/67324403/original.jpeg?1587143718	https://www.inaturalist.org/photos/67324403					2020-04-17T17:14:19Z	auntmouse		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	auntmouse
2609237151	StillImage	image/jpeg	https://static.inaturalist.org/photos/68276672/original.jpg?1587681498	https://www.inaturalist.org/photos/68276672					2020-04-23T17:37:01Z	candragraves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	candragraves
2609230031	StillImage	image/jpeg	https://static.inaturalist.org/photos/68121630/original.jpg?1587594768	https://www.inaturalist.org/photos/68121630					2020-04-21T14:13:48Z	Liam Wolff		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Wolff
2609209027	StillImage	image/jpeg	https://static.inaturalist.org/photos/67888415/original.jpg?1587472685	https://www.inaturalist.org/photos/67888415					2020-03-28T01:08:27Z	redberet82d		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	redberet82d
2609208311	StillImage	image/jpeg	https://static.inaturalist.org/photos/68294593/original.jpg?1587689046	https://www.inaturalist.org/photos/68294593					2020-04-22T19:59:13Z	laurabankey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laurabankey
